Species,InspectionType,Condition,YearMonth,Country,NumberOfConditions,Throughput,NumberOfThroughputPlants,PercentageOfThroughput
Bison,AM,Emergency Slaughter on Farm ,2016-11,Wales,2,2,1,100
Bison,Carcases,Other,2016-10,England,1,2,1,50
Bison,Offal,Fluke Immature,2016-11,England,1,1,1,100
Bison,Offal,Fluke Immature,2017-01,England,1,2,1,50
Bison,Offal,Fluke Mature,2017-03,England,2,3,1,66.667
Bison,Offal,Liver Abscesses,2016-10,England,1,2,1,50
Bison,Offal,Liver Abscesses,2016-11,Wales,1,2,1,50
Buffalo,AM,Peri-parturition,2016-10,England,1,77,6,1.299
Buffalo,Carcases,Abscesses ? Forequarters,2016-09,England,1,54,3,1.852
Buffalo,Carcases,Bruising,2016-08,England,1,98,3,1.02
Buffalo,Carcases,Bruising,2016-11,England,1,86,4,1.163
Buffalo,Carcases,Contamination,2017-02,England,2,27,3,7.407
Buffalo,Carcases,Other,2016-07,England,10,44,3,22.727
Buffalo,Carcases,Other,2016-08,England,2,98,3,2.041
Buffalo,Carcases,Other,2016-11,England,1,86,4,1.163
Buffalo,Carcases,Other,2017-02,England,1,27,3,3.704
Buffalo,Head,Contamination,2016-11,England,1,86,4,1.163
Buffalo,Head,Other,2016-09,England,1,54,3,1.852
Buffalo,Offal,Contamination,2016-11,England,11,86,4,12.791
Buffalo,Offal,Contamination,2016-12,England,2,11,3,18.182
Buffalo,Offal,Contamination,2017-01,England,2,33,3,6.061
Buffalo,Offal,Contamination,2017-02,England,4,27,3,14.815
Buffalo,Offal,Contamination,2017-03,England,3,29,3,10.345
Buffalo,Offal,Fluke Mature,2017-01,England,2,33,3,6.061
Buffalo,Offal,Fluke Mature,2017-01,Wales,1,1,1,100
Buffalo,Offal,Hepatic Scarring,2016-09,England,1,54,3,1.852
Buffalo,Offal,Hepatic Scarring,2016-11,England,1,86,4,1.163
Buffalo,Offal,Hepatic Scarring,2016-12,England,1,11,3,9.091
Buffalo,Offal,Hepatic Scarring,2017-03,England,3,29,3,10.345
Buffalo,Offal,Liver Abscesses,2016-07,England,1,44,3,2.273
Buffalo,Offal,Other,2016-07,England,1,44,3,2.273
Buffalo,Offal,Other,2016-08,England,7,98,3,7.143
Buffalo,Offal,Other,2016-09,England,9,54,3,16.667
Buffalo,Offal,Other,2016-10,England,25,77,6,32.468
Buffalo,Offal,Other,2016-11,England,16,86,4,18.605
Buffalo,Offal,Other,2017-01,England,2,33,3,6.061
Buffalo,Offal,Other,2017-02,England,3,27,3,11.111
Buffalo,Offal,Other,2017-01,Wales,1,1,1,100
Buffalo,Offal,Pleurisy,2016-07,England,2,44,3,4.545
Buffalo,Offal,Pleurisy,2016-11,England,3,86,4,3.488
Buffalo,Offal,Pleurisy,2017-01,Wales,1,1,1,100
Buffalo,Offal,Pneumonia,2016-08,England,1,98,3,1.02
Buffalo,Offal,Pneumonia,2017-01,Wales,1,1,1,100
Buffalo,Offal,Traumatic Pericarditis,2016-08,England,2,98,3,2.041
Buffalo,Offal,Traumatic Pericarditis,2016-09,England,5,54,3,9.259
Buffalo,Offal,Traumatic Pericarditis,2016-10,England,4,77,6,5.195
Buffalo,Offal,Traumatic Pericarditis,2016-11,England,6,86,4,6.977
Buffalo,Offal,Traumatic Pericarditis,2017-01,England,1,33,3,3.03
Buffalo,Offal,Traumatic Pericarditis,2017-03,England,2,29,3,6.897
Calves,AM,Abnormal Respiratory Signs,2016-07,England,8,3669,32,0.218
Calves,AM,Abnormal Respiratory Signs,2016-08,England,4,4907,29,0.082
Calves,AM,Abnormal Respiratory Signs,2016-09,England,19,9337,31,0.203
Calves,AM,Abnormal Respiratory Signs,2016-10,England,25,8104,32,0.308
Calves,AM,Abnormal Respiratory Signs,2016-11,England,35,7249,30,0.483
Calves,AM,Abnormal Respiratory Signs,2016-12,England,31,6211,28,0.499
Calves,AM,Abnormal Respiratory Signs,2017-01,England,19,5889,29,0.323
Calves,AM,Abnormal Respiratory Signs,2017-02,England,22,8248,29,0.267
Calves,AM,Abnormal Respiratory Signs,2017-03,England,11,12236,29,0.09
Calves,AM,Abnormal Respiratory Signs,2016-08,Wales,4,1701,3,0.235
Calves,AM,Abnormal Respiratory Signs,2016-09,Wales,4,1356,5,0.295
Calves,AM,Abnormal Respiratory Signs,2016-11,Wales,1,677,3,0.148
Calves,AM,Abnormal Respiratory Signs,2016-12,Wales,1,380,2,0.263
Calves,AM,Abnormal Respiratory Signs,2017-01,Wales,1,626,2,0.16
Calves,AM,Abnormal Swelling (e.g.Bloat) ,2016-07,England,2,3669,32,0.055
Calves,AM,Abnormal Swelling (e.g.Bloat) ,2016-09,England,1,9337,31,0.011
Calves,AM,Abnormal Swelling (e.g.Bloat) ,2016-10,England,1,8104,32,0.012
Calves,AM,Abnormal Swelling (e.g.Bloat) ,2016-11,England,2,7249,30,0.028
Calves,AM,Abnormal Swelling (e.g.Bloat) ,2017-01,England,2,5889,29,0.034
Calves,AM,Abnormal Swelling (e.g.Bloat) ,2017-02,England,5,8248,29,0.061
Calves,AM,Dead in Lairage (DIL),2017-02,England,2,8248,29,0.024
Calves,AM,Dead on Arrival (DOA),2016-11,England,2,7249,30,0.028
Calves,AM,Dead on Arrival (DOA),2016-12,England,2,6211,28,0.032
Calves,AM,Dead on Arrival (DOA),2017-01,England,2,5889,29,0.034
Calves,AM,Dermatitis,2016-07,England,3,3669,32,0.082
Calves,AM,Dermatitis,2016-08,England,4,4907,29,0.082
Calves,AM,Dermatitis,2016-09,England,7,9337,31,0.075
Calves,AM,Dermatitis,2016-10,England,6,8104,32,0.074
Calves,AM,Dermatitis,2017-01,England,1,5889,29,0.017
Calves,AM,Dermatitis,2017-02,England,2,8248,29,0.024
Calves,AM,Dermatitis,2017-03,England,2,12236,29,0.016
Calves,AM,Dermatitis,2016-08,Wales,1,1701,3,0.059
Calves,AM,Dermatitis,2016-11,Wales,1,677,3,0.148
Calves,AM,Diarrhoea,2016-07,England,9,3669,32,0.245
Calves,AM,Diarrhoea,2016-08,England,2,4907,29,0.041
Calves,AM,Diarrhoea,2016-09,England,7,9337,31,0.075
Calves,AM,Diarrhoea,2016-10,England,17,8104,32,0.21
Calves,AM,Diarrhoea,2016-11,England,12,7249,30,0.166
Calves,AM,Diarrhoea,2016-12,England,5,6211,28,0.081
Calves,AM,Diarrhoea,2017-01,England,5,5889,29,0.085
Calves,AM,Diarrhoea,2017-02,England,5,8248,29,0.061
Calves,AM,Diarrhoea,2017-03,England,3,12236,29,0.025
Calves,AM,Diarrhoea,2016-09,Wales,2,1356,5,0.147
Calves,AM,Ectoparasites ? Localised,2016-08,Wales,1,1701,3,0.059
Calves,AM,Ectoparasites ? Localised,2016-11,Wales,1,677,3,0.148
Calves,AM,Emergency Slaughter on Farm ,2016-10,England,2,8104,32,0.025
Calves,AM,Emergency Slaughter on Farm ,2016-11,England,1,7249,30,0.014
Calves,AM,Eye Condition,2016-07,England,2,3669,32,0.055
Calves,AM,Eye Condition,2016-08,England,1,4907,29,0.02
Calves,AM,Eye Condition,2016-09,England,9,9337,31,0.096
Calves,AM,Eye Condition,2016-10,England,1,8104,32,0.012
Calves,AM,Eye Condition,2016-12,England,3,6211,28,0.048
Calves,AM,Eye Condition,2017-02,England,3,8248,29,0.036
Calves,AM,Eye Condition,2017-03,England,7,12236,29,0.057
Calves,AM,Eye Condition,2017-01,Wales,1,626,2,0.16
Calves,AM,Lameness ? Foot Lesion(s),2016-08,England,2,4907,29,0.041
Calves,AM,Lameness ? Foot Lesion(s),2016-09,England,3,9337,31,0.032
Calves,AM,Lameness ? Foot Lesion(s),2016-11,England,2,7249,30,0.028
Calves,AM,Lameness ? Foot Lesion(s),2016-12,England,1,6211,28,0.016
Calves,AM,Lameness ? Foot Lesion(s),2017-01,England,1,5889,29,0.017
Calves,AM,Lameness ? Foot Lesion(s),2017-02,England,3,8248,29,0.036
Calves,AM,Lameness ? Foot Lesion(s),2017-03,England,1,12236,29,0.008
Calves,AM,Lameness ? Foot Lesion(s),2016-08,Wales,2,1701,3,0.118
Calves,AM,Lameness ? Joint/Leg Lesion(s),2016-07,England,2,3669,32,0.055
Calves,AM,Lameness ? Joint/Leg Lesion(s),2016-08,England,1,4907,29,0.02
Calves,AM,Lameness ? Joint/Leg Lesion(s),2016-09,England,3,9337,31,0.032
Calves,AM,Lameness ? Joint/Leg Lesion(s),2016-10,England,11,8104,32,0.136
Calves,AM,Lameness ? Joint/Leg Lesion(s),2016-11,England,3,7249,30,0.041
Calves,AM,Lameness ? Joint/Leg Lesion(s),2016-12,England,14,6211,28,0.225
Calves,AM,Lameness ? Joint/Leg Lesion(s),2017-01,England,6,5889,29,0.102
Calves,AM,Lameness ? Joint/Leg Lesion(s),2017-02,England,14,8248,29,0.17
Calves,AM,Lameness ? Joint/Leg Lesion(s),2017-03,England,2,12236,29,0.016
Calves,AM,Lameness ? Joint/Leg Lesion(s),2016-08,Wales,6,1701,3,0.353
Calves,AM,Lameness ? Not Defined,2016-07,England,3,3669,32,0.082
Calves,AM,Lameness ? Not Defined,2016-09,England,2,9337,31,0.021
Calves,AM,Lameness ? Not Defined,2016-10,England,2,8104,32,0.025
Calves,AM,Lameness ? Not Defined,2016-12,England,1,6211,28,0.016
Calves,AM,Lameness ? Not Defined,2017-01,England,3,5889,29,0.051
Calves,AM,Localised Swelling/Lumps,2016-07,England,2,3669,32,0.055
Calves,AM,Localised Swelling/Lumps,2016-08,England,4,4907,29,0.082
Calves,AM,Localised Swelling/Lumps,2016-09,England,2,9337,31,0.021
Calves,AM,Localised Swelling/Lumps,2016-10,England,2,8104,32,0.025
Calves,AM,Localised Swelling/Lumps,2016-11,England,1,7249,30,0.014
Calves,AM,Localised Swelling/Lumps,2016-12,England,2,6211,28,0.032
Calves,AM,Localised Swelling/Lumps,2017-02,England,2,8248,29,0.024
Calves,AM,Localised Swelling/Lumps,2017-03,England,1,12236,29,0.008
Calves,AM,Localised Swelling/Lumps,2016-07,Wales,1,799,4,0.125
Calves,AM,Localised Swelling/Lumps,2016-11,Wales,1,677,3,0.148
Calves,AM,Mastitis,2017-02,England,9,8248,29,0.109
Calves,AM,Moribund/ Recumbent,2016-09,England,2,9337,31,0.021
Calves,AM,Moribund/ Recumbent,2016-11,England,2,7249,30,0.028
Calves,AM,Moribund/ Recumbent,2016-12,England,2,6211,28,0.032
Calves,AM,Other,2016-07,England,3,3669,32,0.082
Calves,AM,Other,2016-08,England,6,4907,29,0.122
Calves,AM,Other,2016-09,England,3,9337,31,0.032
Calves,AM,Other,2016-10,England,6,8104,32,0.074
Calves,AM,Other,2016-11,England,15,7249,30,0.207
Calves,AM,Other,2016-12,England,1,6211,28,0.016
Calves,AM,Other,2017-01,England,2,5889,29,0.034
Calves,AM,Other,2017-03,England,4,12236,29,0.033
Calves,AM,Other,2016-07,Wales,3,799,4,0.375
Calves,AM,Other,2017-01,Wales,132,626,2,21.086
Calves,AM,Ringworm,2016-07,England,7,3669,32,0.191
Calves,AM,Ringworm,2016-08,England,8,4907,29,0.163
Calves,AM,Ringworm,2016-09,England,9,9337,31,0.096
Calves,AM,Ringworm,2016-10,England,12,8104,32,0.148
Calves,AM,Ringworm,2016-11,England,8,7249,30,0.11
Calves,AM,Ringworm,2016-12,England,8,6211,28,0.129
Calves,AM,Ringworm,2017-01,England,13,5889,29,0.221
Calves,AM,Ringworm,2017-02,England,7,8248,29,0.085
Calves,AM,Ringworm,2016-07,Wales,1,799,4,0.125
Calves,AM,Ringworm,2016-08,Wales,1,1701,3,0.059
Calves,AM,Ringworm,2016-09,Wales,1,1356,5,0.074
Calves,AM,Ringworm,2017-01,Wales,1,626,2,0.16
Calves,AM,Slaughtered in Lairage,2016-07,England,3,3669,32,0.082
Calves,AM,Slaughtered in Lairage,2016-08,England,1,4907,29,0.02
Calves,AM,Slaughtered in Lairage,2016-09,England,4,9337,31,0.043
Calves,AM,Slaughtered in Lairage,2016-11,England,1,7249,30,0.014
Calves,AM,Slaughtered in Lairage,2016-12,England,1,6211,28,0.016
Calves,AM,Slaughtered in Lairage,2017-01,England,2,5889,29,0.034
Calves,AM,Slaughtered in Lairage,2017-02,England,2,8248,29,0.024
Calves,AM,Suspect Emaciation/Poor Condition,2016-08,England,1,4907,29,0.02
Calves,AM,Suspect Emaciation/Poor Condition,2017-02,England,16,8248,29,0.194
Calves,AM,Suspect Fever,2016-09,England,1,9337,31,0.011
Calves,AM,Suspect Fever,2016-11,England,1,7249,30,0.014
Calves,AM,Suspect Fever,2017-02,England,3,8248,29,0.036
Calves,AM,Suspect Fever,2017-03,England,2,12236,29,0.016
Calves,AM,Trauma ? Fracture/ Dislocations,2016-11,England,1,7249,30,0.014
Calves,AM,Trauma ? Soft Tissue,2016-07,England,1,3669,32,0.027
Calves,AM,Trauma ? Soft Tissue,2016-08,England,2,4907,29,0.041
Calves,AM,Trauma ? Soft Tissue,2016-09,England,5,9337,31,0.054
Calves,Carcases,Abscesses ? Forequarters,2016-07,England,6,3669,32,0.164
Calves,Carcases,Abscesses ? Forequarters,2016-09,England,9,9337,31,0.096
Calves,Carcases,Abscesses ? Forequarters,2016-10,England,11,8104,32,0.136
Calves,Carcases,Abscesses ? Forequarters,2016-11,England,2,7249,30,0.028
Calves,Carcases,Abscesses ? Forequarters,2016-12,England,2,6211,28,0.032
Calves,Carcases,Abscesses ? Forequarters,2017-01,England,4,5889,29,0.068
Calves,Carcases,Abscesses ? Forequarters,2017-02,England,5,8248,29,0.061
Calves,Carcases,Abscesses ? Forequarters,2017-03,England,7,12236,29,0.057
Calves,Carcases,Abscesses ? Hindquarters,2016-07,England,3,3669,32,0.082
Calves,Carcases,Abscesses ? Hindquarters,2016-08,England,1,4907,29,0.02
Calves,Carcases,Abscesses ? Hindquarters,2016-09,England,4,9337,31,0.043
Calves,Carcases,Abscesses ? Hindquarters,2016-10,England,5,8104,32,0.062
Calves,Carcases,Abscesses ? Hindquarters,2016-11,England,2,7249,30,0.028
Calves,Carcases,Abscesses ? Hindquarters,2016-12,England,6,6211,28,0.097
Calves,Carcases,Abscesses ? Hindquarters,2017-01,England,7,5889,29,0.119
Calves,Carcases,Abscesses ? Hindquarters,2017-02,England,4,8248,29,0.048
Calves,Carcases,Abscesses ? Hindquarters,2017-03,England,5,12236,29,0.041
Calves,Carcases,Abscesses ? Hindquarters,2016-08,Wales,1,1701,3,0.059
Calves,Carcases,Abscesses ? Hindquarters,2016-09,Wales,1,1356,5,0.074
Calves,Carcases,Abscesses ? Neck,2016-07,England,1,3669,32,0.027
Calves,Carcases,Abscesses ? Neck,2016-09,England,7,9337,31,0.075
Calves,Carcases,Abscesses ? Neck,2016-10,England,3,8104,32,0.037
Calves,Carcases,Abscesses ? Neck,2016-12,England,1,6211,28,0.016
Calves,Carcases,Abscesses ? Neck,2017-03,England,2,12236,29,0.016
Calves,Carcases,Abscesses ? Neck,2016-12,Wales,1,380,2,0.263
Calves,Carcases,Bruising,2016-07,England,4,3669,32,0.109
Calves,Carcases,Bruising,2016-08,England,5,4907,29,0.102
Calves,Carcases,Bruising,2016-09,England,5,9337,31,0.054
Calves,Carcases,Bruising,2016-10,England,11,8104,32,0.136
Calves,Carcases,Bruising,2016-11,England,10,7249,30,0.138
Calves,Carcases,Bruising,2016-12,England,6,6211,28,0.097
Calves,Carcases,Bruising,2017-01,England,5,5889,29,0.085
Calves,Carcases,Bruising,2017-02,England,2,8248,29,0.024
Calves,Carcases,Bruising,2017-03,England,17,12236,29,0.139
Calves,Carcases,Bruising,2016-08,Wales,1,1701,3,0.059
Calves,Carcases,Bruising,2017-03,Wales,1,932,3,0.107
Calves,Carcases,Contamination,2016-11,England,1,7249,30,0.014
Calves,Carcases,Contamination,2016-12,England,23,6211,28,0.37
Calves,Carcases,Contamination,2017-01,England,30,5889,29,0.509
Calves,Carcases,Contamination,2017-02,England,190,8248,29,2.304
Calves,Carcases,Contamination,2017-03,England,192,12236,29,1.569
Calves,Carcases,Contamination,2016-12,Wales,4,380,2,1.053
Calves,Carcases,Contamination,2017-02,Wales,5,514,2,0.973
Calves,Carcases,Contamination,2017-03,Wales,13,932,3,1.395
Calves,Carcases,Joint Lesions (Incl. Arthritis),2016-07,England,4,3669,32,0.109
Calves,Carcases,Joint Lesions (Incl. Arthritis),2016-08,England,4,4907,29,0.082
Calves,Carcases,Joint Lesions (Incl. Arthritis),2016-09,England,6,9337,31,0.064
Calves,Carcases,Joint Lesions (Incl. Arthritis),2016-10,England,10,8104,32,0.123
Calves,Carcases,Joint Lesions (Incl. Arthritis),2016-11,England,6,7249,30,0.083
Calves,Carcases,Joint Lesions (Incl. Arthritis),2016-12,England,8,6211,28,0.129
Calves,Carcases,Joint Lesions (Incl. Arthritis),2017-01,England,7,5889,29,0.119
Calves,Carcases,Joint Lesions (Incl. Arthritis),2017-02,England,13,8248,29,0.158
Calves,Carcases,Joint Lesions (Incl. Arthritis),2017-03,England,20,12236,29,0.163
Calves,Carcases,Joint Lesions (Incl. Arthritis),2016-11,Wales,1,677,3,0.148
Calves,Carcases,Other,2016-07,England,32,3669,32,0.872
Calves,Carcases,Other,2016-08,England,37,4907,29,0.754
Calves,Carcases,Other,2016-09,England,49,9337,31,0.525
Calves,Carcases,Other,2016-10,England,36,8104,32,0.444
Calves,Carcases,Other,2016-11,England,24,7249,30,0.331
Calves,Carcases,Other,2016-12,England,20,6211,28,0.322
Calves,Carcases,Other,2017-01,England,39,5889,29,0.662
Calves,Carcases,Other,2017-02,England,13,8248,29,0.158
Calves,Carcases,Other,2017-03,England,15,12236,29,0.123
Calves,Head,Contamination,2017-01,England,5,5889,29,0.085
Calves,Head,Contamination,2017-02,England,6,8248,29,0.073
Calves,Head,Contamination,2017-03,England,58,12236,29,0.474
Calves,Head,Other,2016-08,England,4,4907,29,0.082
Calves,Head,Other,2016-09,England,11,9337,31,0.118
Calves,Head,Other,2016-10,England,8,8104,32,0.099
Calves,Head,Other,2016-11,England,3,7249,30,0.041
Calves,Head,Other,2016-12,England,5,6211,28,0.081
Calves,Head,Other,2017-03,England,1,12236,29,0.008
Calves,Head,Other,2016-07,Wales,2,799,4,0.25
Calves,Head,Other,2016-09,Wales,1,1356,5,0.074
Calves,Head,Other,2017-03,Wales,1,932,3,0.107
Calves,Offal,Contamination,2016-11,England,10,7249,30,0.138
Calves,Offal,Contamination,2016-12,England,25,6211,28,0.403
Calves,Offal,Contamination,2017-01,England,133,5889,29,2.258
Calves,Offal,Contamination,2017-02,England,122,8248,29,1.479
Calves,Offal,Contamination,2017-03,England,228,12236,29,1.863
Calves,Offal,Contamination,2016-11,Wales,7,677,3,1.034
Calves,Offal,Contamination,2016-12,Wales,7,380,2,1.842
Calves,Offal,Contamination,2017-01,Wales,3,626,2,0.479
Calves,Offal,Contamination,2017-02,Wales,2,514,2,0.389
Calves,Offal,Contamination,2017-03,Wales,5,932,3,0.536
Calves,Offal,Fluke Immature,2016-07,England,9,3669,32,0.245
Calves,Offal,Fluke Immature,2016-08,England,3,4907,29,0.061
Calves,Offal,Fluke Immature,2016-09,England,28,9337,31,0.3
Calves,Offal,Fluke Immature,2016-10,England,57,8104,32,0.703
Calves,Offal,Fluke Immature,2016-11,England,37,7249,30,0.51
Calves,Offal,Fluke Immature,2016-12,England,17,6211,28,0.274
Calves,Offal,Fluke Immature,2017-01,England,26,5889,29,0.442
Calves,Offal,Fluke Immature,2017-02,England,30,8248,29,0.364
Calves,Offal,Fluke Immature,2017-03,England,28,12236,29,0.229
Calves,Offal,Fluke Immature,2016-08,Wales,2,1701,3,0.118
Calves,Offal,Fluke Immature,2016-12,Wales,3,380,2,0.789
Calves,Offal,Fluke Immature,2017-02,Wales,5,514,2,0.973
Calves,Offal,Fluke Immature,2017-03,Wales,1,932,3,0.107
Calves,Offal,Fluke Mature,2016-07,England,2,3669,32,0.055
Calves,Offal,Fluke Mature,2016-08,England,2,4907,29,0.041
Calves,Offal,Fluke Mature,2016-09,England,27,9337,31,0.289
Calves,Offal,Fluke Mature,2016-10,England,11,8104,32,0.136
Calves,Offal,Fluke Mature,2016-11,England,6,7249,30,0.083
Calves,Offal,Fluke Mature,2016-12,England,1,6211,28,0.016
Calves,Offal,Fluke Mature,2017-01,England,45,5889,29,0.764
Calves,Offal,Fluke Mature,2017-02,England,60,8248,29,0.727
Calves,Offal,Fluke Mature,2017-03,England,34,12236,29,0.278
Calves,Offal,Fluke Mature,2016-09,Wales,3,1356,5,0.221
Calves,Offal,Fluke Mature,2016-10,Wales,1,709,4,0.141
Calves,Offal,Fluke Mature,2017-01,Wales,8,626,2,1.278
Calves,Offal,Hepatic Scarring,2016-07,England,1,3669,32,0.027
Calves,Offal,Hepatic Scarring,2016-09,England,2,9337,31,0.021
Calves,Offal,Hepatic Scarring,2016-12,England,1,6211,28,0.016
Calves,Offal,Hepatic Scarring,2017-01,England,1,5889,29,0.017
Calves,Offal,Hepatic Scarring,2017-03,England,7,12236,29,0.057
Calves,Offal,Hydatid Cysts,2016-08,England,2,4907,29,0.041
Calves,Offal,Hydatid Cysts,2017-03,England,1,12236,29,0.008
Calves,Offal,Hydatid Cysts,2016-10,Wales,1,709,4,0.141
Calves,Offal,Hydatid Cysts,2017-02,Wales,2,514,2,0.389
Calves,Offal,Liver Abscesses,2016-07,England,19,3669,32,0.518
Calves,Offal,Liver Abscesses,2016-08,England,29,4907,29,0.591
Calves,Offal,Liver Abscesses,2016-09,England,47,9337,31,0.503
Calves,Offal,Liver Abscesses,2016-10,England,29,8104,32,0.358
Calves,Offal,Liver Abscesses,2016-11,England,13,7249,30,0.179
Calves,Offal,Liver Abscesses,2016-12,England,23,6211,28,0.37
Calves,Offal,Liver Abscesses,2017-01,England,15,5889,29,0.255
Calves,Offal,Liver Abscesses,2017-02,England,21,8248,29,0.255
Calves,Offal,Liver Abscesses,2017-03,England,22,12236,29,0.18
Calves,Offal,Liver Abscesses,2016-07,Wales,2,799,4,0.25
Calves,Offal,Liver Abscesses,2016-08,Wales,3,1701,3,0.176
Calves,Offal,Liver Abscesses,2016-09,Wales,5,1356,5,0.369
Calves,Offal,Liver Abscesses,2017-02,Wales,2,514,2,0.389
Calves,Offal,Liver Abscesses,2017-03,Wales,1,932,3,0.107
Calves,Offal,Lungworm,2016-09,England,2,9337,31,0.021
Calves,Offal,Lungworm,2016-10,England,26,8104,32,0.321
Calves,Offal,Lungworm,2016-12,England,2,6211,28,0.032
Calves,Offal,Lungworm,2017-03,Wales,1,932,3,0.107
Calves,Offal,Other,2016-07,England,131,3669,32,3.57
Calves,Offal,Other,2016-08,England,200,4907,29,4.076
Calves,Offal,Other,2016-09,England,324,9337,31,3.47
Calves,Offal,Other,2016-10,England,237,8104,32,2.924
Calves,Offal,Other,2016-11,England,151,7249,30,2.083
Calves,Offal,Other,2016-12,England,201,6211,28,3.236
Calves,Offal,Other,2017-01,England,128,5889,29,2.174
Calves,Offal,Other,2017-02,England,106,8248,29,1.285
Calves,Offal,Other,2017-03,England,122,12236,29,0.997
Calves,Offal,Other,2016-07,Wales,21,799,4,2.628
Calves,Offal,Other,2016-08,Wales,14,1701,3,0.823
Calves,Offal,Other,2016-09,Wales,9,1356,5,0.664
Calves,Offal,Other,2017-03,Wales,2,932,3,0.215
Calves,Offal,Pleurisy,2016-07,England,11,3669,32,0.3
Calves,Offal,Pleurisy,2016-08,England,7,4907,29,0.143
Calves,Offal,Pleurisy,2016-09,England,29,9337,31,0.311
Calves,Offal,Pleurisy,2016-10,England,34,8104,32,0.42
Calves,Offal,Pleurisy,2016-11,England,13,7249,30,0.179
Calves,Offal,Pleurisy,2016-12,England,10,6211,28,0.161
Calves,Offal,Pleurisy,2017-01,England,21,5889,29,0.357
Calves,Offal,Pleurisy,2017-02,England,22,8248,29,0.267
Calves,Offal,Pleurisy,2017-03,England,18,12236,29,0.147
Calves,Offal,Pleurisy,2016-07,Wales,1,799,4,0.125
Calves,Offal,Pleurisy,2016-08,Wales,5,1701,3,0.294
Calves,Offal,Pleurisy,2017-02,Wales,4,514,2,0.778
Calves,Offal,Pneumonia,2016-07,England,161,3669,32,4.388
Calves,Offal,Pneumonia,2016-08,England,274,4907,29,5.584
Calves,Offal,Pneumonia,2016-09,England,400,9337,31,4.284
Calves,Offal,Pneumonia,2016-10,England,439,8104,32,5.417
Calves,Offal,Pneumonia,2016-11,England,514,7249,30,7.091
Calves,Offal,Pneumonia,2016-12,England,518,6211,28,8.34
Calves,Offal,Pneumonia,2017-01,England,540,5889,29,9.17
Calves,Offal,Pneumonia,2017-02,England,540,8248,29,6.547
Calves,Offal,Pneumonia,2017-03,England,677,12236,29,5.533
Calves,Offal,Pneumonia,2016-07,Wales,29,799,4,3.63
Calves,Offal,Pneumonia,2016-08,Wales,55,1701,3,3.233
Calves,Offal,Pneumonia,2016-09,Wales,34,1356,5,2.507
Calves,Offal,Pneumonia,2016-10,Wales,15,709,4,2.116
Calves,Offal,Pneumonia,2016-11,Wales,25,677,3,3.693
Calves,Offal,Pneumonia,2016-12,Wales,12,380,2,3.158
Calves,Offal,Pneumonia,2017-01,Wales,19,626,2,3.035
Calves,Offal,Pneumonia,2017-02,Wales,17,514,2,3.307
Calves,Offal,Pneumonia,2017-03,Wales,14,932,3,1.502
Calves,Offal,Traumatic Pericarditis,2016-07,England,2,3669,32,0.055
Calves,Offal,Traumatic Pericarditis,2016-09,England,1,9337,31,0.011
Calves,Offal,Traumatic Pericarditis,2016-12,England,1,6211,28,0.016
Calves,Offal,Traumatic Pericarditis,2017-02,England,2,8248,29,0.024
Calves,Offal,Traumatic Pericarditis,2017-03,England,1,12236,29,0.008
Calves,Total Rejections,Abnormal Odour - Uraemia,2016-07,England,1,3669,32,0.027
Calves,Total Rejections,Abnormal Odour - Uraemia,2016-08,England,1,4907,29,0.02
Calves,Total Rejections,Abnormal Odour - Uraemia,2017-01,England,1,5889,29,0.017
Calves,Total Rejections,Abnormal Odour - Uraemia,2017-02,England,1,8248,29,0.012
Calves,Total Rejections,Abnormal Odour - Uraemia,2016-07,Wales,1,799,4,0.125
Calves,Total Rejections,Abnormal Odour - Uraemia,2016-08,Wales,1,1701,3,0.059
Calves,Total Rejections,Abnormal Odour - Uraemia,2017-02,Wales,5,514,2,0.973
Calves,Total Rejections,Abnormal Odour - Uraemia,2017-03,Wales,1,932,3,0.107
Calves,Total Rejections,Contamination,2016-07,England,1,3669,32,0.027
Calves,Total Rejections,Contamination,2016-08,Wales,2,1701,3,0.118
Calves,Total Rejections,Generalised Oedema/Emaciation,2016-07,England,1,3669,32,0.027
Calves,Total Rejections,Generalised Oedema/Emaciation,2016-08,England,1,4907,29,0.02
Calves,Total Rejections,Generalised Oedema/Emaciation,2016-09,England,4,9337,31,0.043
Calves,Total Rejections,Generalised Oedema/Emaciation,2016-10,England,15,8104,32,0.185
Calves,Total Rejections,Generalised Oedema/Emaciation,2016-11,England,2,7249,30,0.028
Calves,Total Rejections,Generalised Oedema/Emaciation,2016-12,England,8,6211,28,0.129
Calves,Total Rejections,Generalised Oedema/Emaciation,2017-01,England,10,5889,29,0.17
Calves,Total Rejections,Generalised Oedema/Emaciation,2017-02,England,21,8248,29,0.255
Calves,Total Rejections,Generalised Oedema/Emaciation,2017-03,England,18,12236,29,0.147
Calves,Total Rejections,Generalised Oedema/Emaciation,2016-08,Wales,1,1701,3,0.059
Calves,Total Rejections,Generalised Oedema/Emaciation,2016-09,Wales,4,1356,5,0.295
Calves,Total Rejections,Generalised Oedema/Emaciation,2017-03,Wales,1,932,3,0.107
Calves,Total Rejections,Generalised TB (Suspect),2016-08,England,1,4907,29,0.02
Calves,Total Rejections,Generalised TB (Suspect),2016-09,England,1,9337,31,0.011
Calves,Total Rejections,Immaturity/ Less than 7 days old,2016-08,England,2,4907,29,0.041
